#hBN 10x5, a=1.45, lx=24, ly=21
4032 atoms

2 atom types

0 104.4 xlo xhi
0 52.7409 ylo yhi
-78 78 zlo zhi

Masses

1 14.0067
2 10.811

Atoms

1 1 0 0 3.3
2 2 0.725 1.25574 3.3
3 1 2.175 1.25574 3.3
4 2 2.9 0 3.3
5 1 0 2.51147 3.3
6 2 0.725 3.76721 3.3
7 1 2.175 3.76721 3.3
8 2 2.9 2.51147 3.3
9 1 0 5.02295 3.3
10 2 0.725 6.27868 3.3
11 1 2.175 6.27868 3.3
12 2 2.9 5.02295 3.3
13 1 0 7.53442 3.3
14 2 0.725 8.79016 3.3
15 1 2.175 8.79016 3.3
16 2 2.9 7.53442 3.3
17 1 0 10.0459 3.3
18 2 0.725 11.3016 3.3
19 1 2.175 11.3016 3.3
20 2 2.9 10.0459 3.3
21 1 0 12.5574 3.3
22 2 0.725 13.8131 3.3
23 1 2.175 13.8131 3.3
24 2 2.9 12.5574 3.3
25 1 0 15.0688 3.3
26 2 0.725 16.3246 3.3
27 1 2.175 16.3246 3.3
28 2 2.9 15.0688 3.3
29 1 0 17.5803 3.3
30 2 0.725 18.8361 3.3
31 1 2.175 18.8361 3.3
32 2 2.9 17.5803 3.3
33 1 0 20.0918 3.3
34 2 0.725 21.3475 3.3
35 1 2.175 21.3475 3.3
36 2 2.9 20.0918 3.3
37 1 0 22.6033 3.3
38 2 0.725 23.859 3.3
39 1 2.175 23.859 3.3
40 2 2.9 22.6033 3.3
41 1 0 25.1147 3.3
42 2 0.725 26.3705 3.3
43 1 2.175 26.3705 3.3
44 2 2.9 25.1147 3.3
45 1 0 27.6262 3.3
46 2 0.725 28.8819 3.3
47 1 2.175 28.8819 3.3
48 2 2.9 27.6262 3.3
49 1 0 30.1377 3.3
50 2 0.725 31.3934 3.3
51 1 2.175 31.3934 3.3
52 2 2.9 30.1377 3.3
53 1 0 32.6492 3.3
54 2 0.725 33.9049 3.3
55 1 2.175 33.9049 3.3
56 2 2.9 32.6492 3.3
57 1 0 35.1606 3.3
58 2 0.725 36.4164 3.3
59 1 2.175 36.4164 3.3
60 2 2.9 35.1606 3.3
61 1 0 37.6721 3.3
62 2 0.725 38.9278 3.3
63 1 2.175 38.9278 3.3
64 2 2.9 37.6721 3.3
65 1 0 40.1836 3.3
66 2 0.725 41.4393 3.3
67 1 2.175 41.4393 3.3
68 2 2.9 40.1836 3.3
69 1 0 42.6951 3.3
70 2 0.725 43.9508 3.3
71 1 2.175 43.9508 3.3
72 2 2.9 42.6951 3.3
73 1 0 45.2065 3.3
74 2 0.725 46.4623 3.3
75 1 2.175 46.4623 3.3
76 2 2.9 45.2065 3.3
77 1 0 47.718 3.3
78 2 0.725 48.9737 3.3
79 1 2.175 48.9737 3.3
80 2 2.9 47.718 3.3
81 1 0 50.2295 3.3
82 2 0.725 51.4852 3.3
83 1 2.175 51.4852 3.3
84 2 2.9 50.2295 3.3
85 1 4.35 0 3.3
86 2 5.075 1.25574 3.3
87 1 6.525 1.25574 3.3
88 2 7.25 0 3.3
89 1 4.35 2.51147 3.3
90 2 5.075 3.76721 3.3
91 1 6.525 3.76721 3.3
92 2 7.25 2.51147 3.3
93 1 4.35 5.02295 3.3
94 2 5.075 6.27868 3.3
95 1 6.525 6.27868 3.3
96 2 7.25 5.02295 3.3
97 1 4.35 7.53442 3.3
98 2 5.075 8.79016 3.3
99 1 6.525 8.79016 3.3
100 2 7.25 7.53442 3.3
101 1 4.35 10.0459 3.3
102 2 5.075 11.3016 3.3
103 1 6.525 11.3016 3.3
104 2 7.25 10.0459 3.3
105 1 4.35 12.5574 3.3
106 2 5.075 13.8131 3.3
107 1 6.525 13.8131 3.3
108 2 7.25 12.5574 3.3
109 1 4.35 15.0688 3.3
110 2 5.075 16.3246 3.3
111 1 6.525 16.3246 3.3
112 2 7.25 15.0688 3.3
113 1 4.35 17.5803 3.3
114 2 5.075 18.8361 3.3
115 1 6.525 18.8361 3.3
116 2 7.25 17.5803 3.3
117 1 4.35 20.0918 3.3
118 2 5.075 21.3475 3.3
119 1 6.525 21.3475 3.3
120 2 7.25 20.0918 3.3
121 1 4.35 22.6033 3.3
122 2 5.075 23.859 3.3
123 1 6.525 23.859 3.3
124 2 7.25 22.6033 3.3
125 1 4.35 25.1147 3.3
126 2 5.075 26.3705 3.3
127 1 6.525 26.3705 3.3
128 2 7.25 25.1147 3.3
129 1 4.35 27.6262 3.3
130 2 5.075 28.8819 3.3
131 1 6.525 28.8819 3.3
132 2 7.25 27.6262 3.3
133 1 4.35 30.1377 3.3
134 2 5.075 31.3934 3.3
135 1 6.525 31.3934 3.3
136 2 7.25 30.1377 3.3
137 1 4.35 32.6492 3.3
138 2 5.075 33.9049 3.3
139 1 6.525 33.9049 3.3
140 2 7.25 32.6492 3.3
141 1 4.35 35.1606 3.3
142 2 5.075 36.4164 3.3
143 1 6.525 36.4164 3.3
144 2 7.25 35.1606 3.3
145 1 4.35 37.6721 3.3
146 2 5.075 38.9278 3.3
147 1 6.525 38.9278 3.3
148 2 7.25 37.6721 3.3
149 1 4.35 40.1836 3.3
150 2 5.075 41.4393 3.3
151 1 6.525 41.4393 3.3
152 2 7.25 40.1836 3.3
